cuotas,monto,edad,ingresos,empresa,comerciante,comercio,sucursal,plan,sexo,ocupacion,calificacion,nacionalidad,localidad,mora
0.06,0.0095,0.3,0.1056,0.1,0.0158,0.4721,0.08,0.3614,0.147,0.2071,0.3441,0.3466,0.4579,False
0.12,0.616,0.39,0.0016,0.1,0.0157,0.0335,0.04,0.3611,0.154,0.0133,0.0016,0.3466,0.4579,True
0.12,0.0027,0.23,0.3724,0.1,0.0159,0.4722,0.14,0.382,0.154,0.0133,0.0015,0.3466,0.2877,False
0.06,0.0027,0.22,0.376,0.1,0.0158,0.0378,0.07,0.3616,0.154,0.0133,0.0016,0.3466,0.2702,True
0.12,0.2188,0.35,0.0046,0.1,0.0749,0.1446,0.35,0.3611,0.154,0.0133,0.0016,0.3466,0.4579,False
0.06,0.0299,0.36,0.0335,0.1,0.0157,0.4721,0.01,0.3614,0.147,0.214,0.0016,0.3466,0.2194,False
0.09,0.0979,0.32,0.0102,0.1,0.0157,0.4721,0.01,0.3614,0.154,0.0133,0.0016,0.3466,0.2194,False
0.04,0.053,0.21,0.0189,0.1,0.0157,0.4721,0.05,0.3614,0.147,0.0133,0.0016,0.3466,0.4579,False
0.12,0.0205,0.21,0.0488,0.1,0.0161,0.0335,0.25,0.3611,0.154,0.0133,0.0015,0.3466,0.2114,True
0.15,0.1309,0.2,0.0076,0.1,0.0157,0.4721,0.01,0.382,0.154,0.0133,0.0016,0.3466,0.2194,False
0.09,0.0403,0.21,0.0248,0.1,0.0157,0.4721,0.05,0.3614,0.154,0.0133,0.0016,0.3466,0.1375,False
0.15,0.0077,0.57,0.13,0.1,0.0157,0.4721,0.01,0.382,0.147,0.2068,0.0015,0.3466,0.2194,True
0.18,0.002,0.27,0.4982,0.1,0.0161,0.4722,0.25,0.382,0.154,0.0133,0.0015,0.3466,0.0161,False
0.12,0.2824,0.26,0.0035,0.1,0.0698,0.4722,0.28,0.382,0.147,0.0133,0.0016,0.3466,0.4579,True
0.12,0.1877,0.43,0.0053,0.1,0.0698,0.4722,0.28,0.382,0.147,0.0133,0.0016,0.3466,0.4579,True
0.04,0.0112,0.38,0.089,0.1,0.0157,0.4721,0.01,0.3614,0.147,0.0133,0.0016,0.3466,0.2877,True
0.04,0.0413,0.46,0.0242,0.1,0.0749,0.4723,0.35,0.3614,0.154,0.0133,0.0015,0.3466,0.5332,True
0.09,0.047,0.44,0.0213,0.1,0.0899,0.3259,0.24,0.3714,0.154,0.0133,0.0016,0.3466,0.4579,False
0.09,0.0109,0.42,0.092,0.1,0.0157,0.0334,0.01,0.3611,0.147,0.0133,0.0015,0.3466,0.2194,False
0.04,0.0045,0.33,0.2216,0.1,0.0158,0.0335,0.1,0.3611,0.154,0.0133,0.0016,0.3466,0.2877,True
0.06,0.0065,0.45,0.1538,0.1,0.0698,0.1446,0.28,0.3611,0.147,0.2069,0.0016,0.3466,0.5884,False
0.12,0.0075,0.33,0.1333,0.1,0.0749,0.1446,0.35,0.3611,0.154,0.0133,0.0016,0.3466,0.543,True
0.12,0.027,0.48,0.037,0.1,0.0157,0.4721,0.01,0.382,0.147,0.0133,0.0016,0.3466,0.2194,False
0.09,0.0073,0.31,0.1373,0.1,0.0899,0.3259,0.24,0.3714,0.147,0.0133,0.0016,0.3466,0.5306,True
0.06,0.0035,0.34,0.2884,0.1,0.0159,0.4722,0.14,0.3614,0.147,0.2071,0.0014,0.3827,0.562,False
0.15,0.0258,0.29,0.0388,0.1,0.1103,0.4724,0.49,0.382,0.154,0.207,0.0016,0.3466,0.5017,False
0.12,0.0032,0.69,0.3171,0.1,0.1524,0.7625,0.7,0.3612,0.154,0.2072,0.0015,0.3466,0.1296,True
0.06,0.0225,0.47,0.0445,0.1,0.0899,0.3259,0.24,0.3688,0.147,0.2068,0.0015,0.3466,0.5833,False
0.09,0.0148,0.22,0.0675,0.1,0.0157,0.0335,0.04,0.3611,0.147,0.0133,0.0016,0.3466,0.4695,True
0.12,0.0415,0.64,0.0241,0.1,0.0161,0.4722,0.25,0.382,0.147,0.2068,0.0016,0.3854,0.0161,True
0.06,0.0043,0.61,0.2344,0.1,0.1051,0.3416,0.48,0.3611,0.147,0.2068,0.0016,0.3466,0.0861,True
0.12,0.2955,0.49,0.0034,0.1,0.1051,0.4723,0.48,0.382,0.154,0.0133,0.0016,0.3466,0.5351,True
0.12,0.0251,0.23,0.0398,0.1,0.016,0.4722,0.24,0.382,0.147,0.0133,0.0016,0.3466,0.4579,True
0.06,0.0995,0.21,0.0101,0.1,0.0161,0.4722,0.26,0.3614,0.147,0.207,0.0016,0.3466,0.6471,True
0.15,0.0027,0.69,0.3761,0.1,0.1438,0.4722,0.47,0.382,0.147,0.2068,0.0216,0.4386,0.5561,False
0.12,0.0023,0.24,0.4444,0.1,0.1251,0.4723,0.36,0.382,0.147,0.0133,0.0015,0.3466,0.3098,True
0.12,0.009,0.73,0.1105,0.1,0.0158,0.4721,0.07,0.382,0.154,0.2068,0.0016,0.3466,0.5074,True
0.15,0.4232,0.39,0.0024,0.1,0.0157,0.4721,0.05,0.382,0.154,0.0133,0.0016,0.3466,0.3574,True
0.09,0.0042,0.46,0.24,0.1,0.0158,0.4721,0.09,0.3614,0.154,0.207,0.0014,0.3466,0.0702,False
0.12,0.1201,0.6,0.0083,0.1,0.0698,0.1446,0.28,0.3611,0.147,0.0133,0.0015,0.3466,0.5884,False
0.12,0.0081,0.43,0.1239,0.1,0.0159,0.0334,0.14,0.3611,0.154,0.0133,0.0015,0.3466,0.2671,True
0.12,0.0085,0.34,0.118,0.1,0.1051,0.4723,0.48,0.382,0.147,0.0133,0.0016,0.3466,0.5176,True
0.04,0.5286,0.35,0.0019,0.1,0.0161,0.4722,0.25,0.3614,0.154,0.0133,0.0016,0.3466,0.0161,False
0.09,0.0039,0.23,0.258,0.1,0.0161,0.0335,0.25,0.3611,0.147,0.0133,0.0015,0.3466,0.0161,False
0.09,0.02,0.46,0.05,0.1,0.0157,0.4721,0.06,0.3614,0.147,0.2068,0.0015,0.3466,0.3941,True
0.12,0.3346,0.28,0.003,0.1,0.1051,0.3416,0.48,0.3611,0.154,0.0133,0.0016,0.3466,0.5414,False
0.12,0.0011,0.23,0.8805,0.1,0.0157,0.4721,0.05,0.382,0.147,0.0133,0.0016,0.3466,0.3574,False
0.04,0.4848,0.22,0.0021,0.1,0.0157,0.4721,0.05,0.3614,0.147,0.0133,0.0016,0.3466,0.3574,False
0.06,0.27,0.04,0.0037,0.1,0.0158,0.0335,0.1,0.3611,0.147,0.0133,0.0016,0.3466,0.4637,False
0.09,0.5355,0.78,0.0019,0.1,0.0157,0.0335,0.06,0.3611,0.147,0.2072,0.0016,0.3466,0.3767,False
0.18,0.0147,0.78,0.068,0.1,0.0161,0.4722,0.25,0.382,0.147,0.2068,0.0015,0.3466,0.4579,True
0.04,0.0729,0.54,0.0137,0.1,0.1051,0.3416,0.48,0.3611,0.154,0.207,0.0016,0.3466,0.5176,True
0.18,0.0214,0.55,0.0466,0.1,0.0161,0.4722,0.25,0.382,0.154,0.0133,0.0016,0.3466,0.0161,False
0.06,0.0104,0.37,0.0964,0.1,0.0157,0.0378,0.06,0.3616,0.147,0.0133,0.0016,0.3466,0.4579,False
0.09,0.0138,0.25,0.0725,0.1,0.0161,0.4722,0.26,0.3614,0.147,0.0133,0.0016,0.3827,0.4579,False
0.06,0.0115,0.24,0.0868,0.1,0.0159,0.4722,0.14,0.3614,0.147,0.0133,0.0015,0.3466,0.2671,True
0.12,0.0079,0.55,0.1265,0.1,0.0899,0.3259,0.24,0.3739,0.154,0.0133,0.0016,0.3466,0.4579,False
0.06,0.15,0.51,0.0067,0.1,0.0157,0.4721,0.01,0.3614,0.154,0.0133,0.0016,0.3466,0.4579,False
0.12,0.1481,0.32,0.0068,0.1,0.1251,0.4723,0.36,0.382,0.147,0.0133,0.0015,0.3466,0.3321,False
0.12,0.0562,0.37,0.0178,0.1,0.0157,0.4721,0.04,0.382,0.154,0.0133,0.0015,0.3466,0.0209,False
0.09,0.0106,0.38,0.0941,0.1,0.0157,0.4721,0.01,0.3614,0.147,0.0133,0.0016,0.3466,0.2194,False
0.12,0.0744,0.25,0.0134,0.1,0.0157,0.0335,0.06,0.3611,0.154,0.0133,0.0016,0.3466,0.3941,False
0.09,0.1663,0.38,0.006,0.1,0.0157,0.4721,0.01,0.3614,0.154,0.207,0.0015,0.3466,0.2194,True
0.15,0.0016,0.45,0.6301,0.1,0.0161,0.4722,0.25,0.382,0.147,0.2068,0.3441,0.3466,0.0161,False
0.12,0.0087,0.24,0.1155,0.1,0.0157,0.4721,0.05,0.382,0.154,0.0133,0.0015,0.3466,0.3574,False
0.09,0.0041,0.53,0.2445,0.1,0.1438,0.4713,0.47,0.3611,0.154,0.2068,0.0015,0.3466,0.6529,False
0.12,0.0028,0.51,0.3562,0.1,0.1524,0.7625,0.71,0.3612,0.154,0.0133,0.0015,0.3466,0.4765,True
0.04,0.0069,0.31,0.1449,0.1,0.0749,0.4723,0.35,0.3614,0.154,0.0133,0.0015,0.3466,0.4579,True
0.06,0.0879,0.19,0.0114,0.1,0.1418,0.4653,0.01,0.3694,0.154,0.0133,0.0016,0.3466,0.2194,False
0.15,0.0076,0.42,0.1314,0.1,0.0749,0.4723,0.35,0.382,0.154,0.2069,0.0015,0.3466,0.183,True
0.12,0.0131,0.31,0.0761,0.1,0.1493,0.7061,0.1,0.3734,0.147,0.0133,0.0015,0.3466,0.0317,True
0.15,0.0065,0.77,0.1545,0.1,0.0157,0.4721,0.01,0.382,0.147,0.2068,0.0016,0.3466,0.2308,True
0.12,0.003,0.37,0.3318,0.1,0.0158,0.4721,0.08,0.382,0.147,0.0133,0.0015,0.3466,0.5414,True
0.15,0.5727,0.28,0.0017,0.1,0.0159,0.4722,0.14,0.382,0.154,0.207,0.0015,0.3466,0.5554,True
0.12,0.0425,0.3,0.0235,0.1,0.0157,0.0335,0.05,0.3611,0.154,0.0133,0.0015,0.3466,0.3304,True
0.18,0.0059,0.46,0.1698,0.1,0.1438,0.4722,0.47,0.382,0.154,0.0133,0.0015,0.3466,0.3126,True
0.12,0.0037,0.43,0.2722,0.1,0.1051,0.4723,0.48,0.382,0.147,0.0133,0.0015,0.3466,0.5176,True
0.12,0.1315,0.42,0.0076,0.1,0.1051,0.3416,0.48,0.3611,0.154,0.207,0.0016,0.3466,0.5332,False
0.12,0.02,0.58,0.05,0.1,0.0157,0.4721,0.04,0.382,0.154,0.0133,0.0016,0.3466,0.2799,True
0.12,0.4772,0.33,0.0021,0.1,0.0159,0.0334,0.14,0.3611,0.147,0.0133,0.0016,0.3466,0.2671,False
0.12,0.0231,0.66,0.0433,0.1,0.0161,0.0334,0.26,0.3611,0.147,0.2068,0.0016,0.3466,0.5071,False
0.04,0.0018,0.49,0.5571,0.1,0.1251,0.4108,0.36,0.3673,0.147,0.2069,0.0015,0.3466,0.3098,True
0.04,0.0801,0.58,0.0125,0.1,0.0161,0.0334,0.26,0.3611,0.147,0.2068,0.0015,0.3466,0.5306,True
0.04,0.2195,0.21,0.0046,0.1,0.0161,0.0334,0.26,0.3611,0.154,0.0133,0.0016,0.3466,0.5923,False
0.04,0.0089,0.48,0.1129,0.1,0.016,0.0334,0.24,0.3611,0.154,0.0133,0.0015,0.3466,0.4518,True
0.04,0.0095,0.28,0.1055,0.1,0.0157,0.4721,0.05,0.3614,0.147,0.0133,0.0015,0.3466,0.3574,False
0.04,0.0688,0.63,0.0145,0.1,0.0157,0.0336,0.02,0.3611,0.154,0.2068,0.0015,0.3466,0.4579,True
0.06,0.1416,0.26,0.0071,0.1,0.0157,0.0336,0.02,0.3611,0.147,0.0133,0.0016,0.3466,0.3574,False
0.06,0.2781,0.26,0.0036,0.1,0.0157,0.0335,0.04,0.3611,0.154,0.0133,0.0015,0.3466,0.4579,True
0.06,0.1582,0.3,0.0063,0.1,0.0157,0.4721,0.04,0.3614,0.154,0.0133,0.0016,0.3466,0.3321,False
0.06,0.002,0.41,0.502,0.1,0.0158,0.4721,0.08,0.3614,0.147,0.0133,0.0015,0.3466,0.4579,True
0.09,0.0188,0.41,0.0533,0.1,0.0157,0.4721,0.01,0.3614,0.154,0.0133,0.0016,0.3466,0.2194,True
0.12,0.0758,0.41,0.0132,0.1,0.0749,0.1446,0.35,0.3611,0.154,0.0133,0.0016,0.3466,0.183,False
0.12,0.358,0.3,0.0028,0.1,0.0157,0.0334,0.01,0.3611,0.147,0.0133,0.0016,0.3466,0.2194,False
0.06,0.0616,0.28,0.0162,0.1,0.0158,0.0335,0.1,0.3611,0.154,0.0133,0.0015,0.3466,0.0473,True
0.12,0.0029,0.61,0.35,0.1,0.0158,0.0335,0.1,0.3611,0.147,0.2068,0.0016,0.3466,0.3033,False
0.12,0.08,0.62,0.0125,0.1,0.1251,0.4723,0.36,0.382,0.147,0.2068,0.0016,0.3827,0.1777,False
0.15,0.0222,0.67,0.045,0.1,0.0158,0.4721,0.07,0.382,0.154,0.2068,0.0015,0.3466,0.5074,True
0.18,0.0857,0.18,0.0117,0.1,0.0157,0.4721,0.01,0.382,0.154,0.0133,0.0015,0.3466,0.0473,True
0.12,0.0308,0.54,0.0325,0.1,0.016,0.0334,0.24,0.3611,0.147,0.0133,0.0016,0.3466,0.5351,True
0.06,0.0107,0.73,0.0933,0.1,0.1251,0.4723,0.36,0.3614,0.147,0.2068,0.0016,0.3466,0.3098,False
0.06,0.0603,0.49,0.0166,0.1,0.0698,0.4722,0.28,0.3614,0.154,0.0133,0.0016,0.3466,0.3574,False
0.18,0.6625,0.38,0.0015,0.1,0.0158,0.4721,0.08,0.382,0.147,0.0133,0.0015,0.3466,0.4579,False
0.12,0.0039,0.66,0.2535,0.1,0.1251,0.4723,0.36,0.382,0.147,0.2068,0.0216,0.3466,0.3098,False
0.15,0.0109,0.4,0.0914,0.1,0.0158,0.4721,0.07,0.382,0.147,0.0133,0.0016,0.3466,0.5074,False
0.06,0.0246,0.25,0.0407,0.1,0.1438,0.4722,0.47,0.3614,0.154,0.0133,0.0016,0.3466,0.3126,True
0.12,0.05,0.32,0.02,0.1,0.0157,0.4721,0.04,0.382,0.154,0.207,0.0016,0.3466,0.2854,False
0.06,0.0038,0.3,0.2643,0.1,0.1524,0.7625,0.71,0.3614,0.147,0.0133,0.0015,0.3827,0.1551,False
0.04,0.2718,0.44,0.0037,0.1,0.1107,0.3646,0.47,0.3662,0.154,0.0133,0.0016,0.3466,0.543,False
0.15,0.0127,0.52,0.079,0.1,0.0158,0.4722,0.1,0.382,0.147,0.2068,0.0016,0.3466,0.4579,True
0.18,0.2527,0.32,0.004,0.1,0.1438,0.4722,0.47,0.382,0.147,0.0133,0.0015,0.3466,0.2769,True
0.06,0.0111,0.45,0.0903,0.1,0.1103,0.3631,0.49,0.3611,0.154,0.0133,0.0016,0.3466,0.5017,False
0.04,0.0038,0.24,0.2607,0.1,0.0157,0.4721,0.06,0.3614,0.147,0.0133,0.0016,0.3466,0.1777,False
0.09,0.7729,0.31,0.0013,0.1,0.0157,0.0336,0.02,0.3611,0.154,0.0133,0.0015,0.3466,0.4579,True
0.12,0.0011,0.73,0.8946,0.1,0.0218,0.3285,0.1,0.3745,0.147,0.2068,0.0016,0.3466,0.4637,False
0.06,0.1304,0.21,0.0077,0.1,0.1051,0.4723,0.48,0.3614,0.147,0.0133,0.0016,0.3466,0.5414,False
0.04,0.0021,0.65,0.4674,0.1,0.1251,0.4723,0.36,0.3614,0.147,0.2068,0.0015,0.3466,0.3098,True
0.18,0.0023,0.3,0.4382,0.1,0.0158,0.4721,0.07,0.382,0.154,0.0133,0.0015,0.3466,0.5074,False
0.12,0.0141,0.6,0.071,0.1,0.0157,0.4721,0.01,0.382,0.154,0.0133,0.0016,0.3466,0.4518,False
0.18,0.1395,0.28,0.0072,0.1,0.0157,0.4721,0.05,0.382,0.154,0.0133,0.0016,0.3466,0.4579,False
0.06,0.0042,0.77,0.2394,0.1,0.1051,0.3416,0.48,0.3611,0.154,0.2071,0.0015,0.3466,0.5017,False
0.06,0.2643,0.25,0.0038,0.1,0.0002,0.0002,0.08,0.0006,0.154,0.0133,0.0015,0.3466,0.4579,False
0.12,0.0017,0.35,0.575,0.1,0.016,0.4722,0.24,0.382,0.154,0.2069,0.0015,0.3466,0.5833,True
0.06,0.2921,0.43,0.0034,0.1,0.0157,0.4721,0.06,0.3614,0.147,0.0133,0.0015,0.3466,0.1777,False
0.12,0.7735,0.26,0.0013,0.1,0.0157,0.4721,0.05,0.382,0.154,0.0133,0.0016,0.3466,0.4579,True
0.06,0.0032,0.26,0.3115,0.1,0.0088,0.3307,0.01,0.3688,0.154,0.0133,0.0015,0.3466,0.2194,True
0.15,0.3,0.27,0.0033,0.1,0.0161,0.4722,0.26,0.382,0.147,0.0133,0.0016,0.3937,0.5306,False
0.12,0.0283,0.24,0.0353,0.1,0.0698,0.4722,0.28,0.382,0.154,0.0133,0.0016,0.3466,0.4579,True
0.06,0.2,0.3,0.005,0.1,0.0749,0.1446,0.35,0.3611,0.154,0.0133,0.0016,0.3466,0.5332,False
0.12,0.466,0.27,0.0021,0.1,0.0158,0.0378,0.07,0.3616,0.147,0.0133,0.0016,0.3466,0.5074,False
0.04,0.0046,0.23,0.2193,0.1,0.016,0.4722,0.24,0.3614,0.154,0.0133,0.0015,0.3466,0.4579,True
0.15,0.0732,0.25,0.0137,0.1,0.0157,0.4721,0.01,0.382,0.147,0.0133,0.0016,0.3466,0.0161,False
0.06,0.0611,0.3,0.0164,0.1,0.1581,0.7732,0.36,0.3851,0.154,0.0133,0.0015,0.3466,0.1887,False
0.12,0.028,0.22,0.0358,0.1,0.0157,0.0335,0.05,0.3611,0.154,0.0133,0.0016,0.3466,0.4695,True
0.12,0.0993,0.48,0.0101,0.1,0.1438,0.4722,0.47,0.382,0.147,0.207,0.0015,0.3466,0.1506,False
0.09,0.6,0.28,0.0017,0.1,0.0157,0.0336,0.02,0.3611,0.154,0.0133,0.0016,0.3466,0.4579,False
0.18,0.0011,0.29,0.9,0.1,0.016,0.4722,0.24,0.382,0.147,0.0133,0.0015,0.3466,0.5351,True
0.12,0.0317,0.24,0.0316,0.1,0.0698,0.1446,0.28,0.3611,0.154,0.0133,0.0015,0.3466,0.5884,False
0.15,0.062,0.71,0.0161,0.1,0.0161,0.4722,0.26,0.382,0.154,0.2068,0.0016,0.3466,0.5306,False
0.09,0.0172,0.5,0.0581,0.1,0.0157,0.4721,0.02,0.3614,0.147,0.0133,0.0016,0.3466,0.5702,True
0.12,0.1538,0.74,0.0065,0.1,0.0158,0.4721,0.09,0.382,0.154,0.2068,0.0016,0.3466,0.5074,False
0.06,0.017,0.44,0.0588,0.1,0.1581,0.7733,0.1,0.3852,0.154,0.0133,0.0016,0.3466,0.3475,False
0.18,0.4408,0.57,0.0023,0.1,0.0749,0.4723,0.35,0.382,0.154,0.0133,0.0016,0.3466,0.4579,True
0.04,0.0031,0.7,0.32,0.1,0.1524,0.7625,0.71,0.3611,0.147,0.2068,0.0015,0.3466,0.1551,True
0.04,0.0225,0.45,0.0445,0.1,0.016,0.4722,0.24,0.3614,0.154,0.0133,0.0015,0.3466,0.5351,True
0.18,0.146,0.29,0.0068,0.1,0.0749,0.4723,0.35,0.382,0.154,0.0133,0.0016,0.3466,0.5332,True
0.12,0.0099,0.3,0.1011,0.1,0.0464,0.3277,0.05,0.3745,0.154,0.0133,0.0015,0.3466,0.3574,True
0.12,0.007,0.39,0.1424,0.1,0.1063,0.7716,0.47,0.3815,0.154,0.0133,0.0016,0.3466,0.172,True
0.06,0.0062,0.4,0.1625,0.1,0.0157,0.0334,0.01,0.3611,0.154,0.0133,0.0015,0.3466,0.2194,True
0.12,0.4167,0.27,0.0024,0.1,0.0158,0.4722,0.1,0.382,0.154,0.0133,0.0016,0.3466,0.0372,True
0.04,0.0131,0.26,0.0764,0.1,0.0161,0.0335,0.25,0.3611,0.147,0.0133,0.0016,0.3466,0.4579,True
0.12,0.0737,0.69,0.0136,0.1,0.0562,0.4378,0.14,0.3741,0.154,0.2068,0.0016,0.3466,0.5684,True
0.12,0.0726,0.57,0.0138,0.1,0.1251,0.4723,0.36,0.382,0.147,0.2068,0.0016,0.3466,0.1887,True
0.15,0.0084,0.52,0.1185,0.1,0.1103,0.4724,0.49,0.382,0.154,0.2068,0.0016,0.3466,0.5017,True
0.09,0.0032,0.57,0.3095,0.1,0.1438,0.4722,0.47,0.3614,0.147,0.2068,0.0015,0.3466,0.172,True
0.12,0.1316,0.24,0.0076,0.1,0.0749,0.1446,0.35,0.3611,0.147,0.0133,0.0016,0.3466,0.4579,True
0.06,0.0092,0.3,0.1087,0.1,0.016,0.0334,0.24,0.3611,0.147,0.0133,0.0016,0.3466,0.5351,True
0.12,0.0292,0.38,0.0343,0.1,0.0698,0.4722,0.28,0.382,0.147,0.0133,0.0016,0.3466,0.4579,True
0.12,0.0889,0.54,0.0113,0.1,0.0088,0.3307,0.01,0.3739,0.147,0.0133,0.0016,0.3466,0.543,True
0.04,0.073,0.34,0.0137,0.1,0.0158,0.4721,0.08,0.3614,0.147,0.0133,0.0016,0.3466,0.183,True
0.12,0.0368,0.38,0.0272,0.1,0.0161,0.4722,0.25,0.382,0.147,0.207,0.0015,0.3466,0.4579,True
0.12,0.0972,0.65,0.0103,0.1,0.0157,0.4721,0.06,0.382,0.154,0.2068,0.0016,0.3466,0.4579,True
0.06,0.0056,0.75,0.1792,0.1,0.0157,0.4721,0.06,0.3614,0.147,0.2068,0.0016,0.3466,0.5414,True
0.06,0.0035,0.61,0.283,0.1,0.1051,0.3416,0.48,0.3611,0.147,0.2068,0.0016,0.3466,0.0861,True
0.04,0.0083,0.46,0.1208,0.1,0.0749,0.4723,0.35,0.3614,0.154,0.0133,0.0015,0.3466,0.5332,True
0.18,0.6856,0.53,0.0015,0.1,0.0158,0.4721,0.07,0.382,0.154,0.0133,0.0016,0.3466,0.5074,True
0.04,0.0011,0.51,0.927,0.1,0.0157,0.4721,0.01,0.3614,0.154,0.0133,0.0015,0.3466,0.2194,True
0.12,0.0016,0.7,0.6107,0.1,0.0161,0.4722,0.26,0.382,0.154,0.2068,0.0014,0.3466,0.5306,False
0.12,0.0098,0.47,0.1016,0.1,0.1051,0.4723,0.48,0.382,0.154,0.0133,0.0015,0.3466,0.5414,True
0.06,0.0048,0.43,0.2073,0.1,0.0157,0.4721,0.01,0.3614,0.154,0.214,0.0015,0.3466,0.2308,True
0.12,0.0032,0.38,0.3129,0.1,0.1524,0.7625,0.71,0.3612,0.147,0.0133,0.0015,0.3466,0.1551,True
0.06,0.0404,0.64,0.0247,0.1,0.0161,0.0334,0.26,0.3611,0.147,0.2068,0.0015,0.3466,0.5306,False
0.04,0.0104,0.42,0.0964,0.1,0.0157,0.0334,0.01,0.3611,0.154,0.207,0.0016,0.3466,0.5923,False
0.09,0.0073,0.23,0.1377,0.1,0.1251,0.4107,0.36,0.3611,0.147,0.0133,0.0016,0.3466,0.3098,False
0.06,0.0248,0.27,0.0403,0.1,0.1251,0.4723,0.36,0.3614,0.154,0.0133,0.0016,0.3466,0.1887,False
0.12,0.0014,0.62,0.7042,0.1,0.0656,0.346,0.07,0.3735,0.147,0.2068,0.0015,0.3466,0.5074,True
0.06,0.1653,0.3,0.0061,0.1,0.0656,0.346,0.07,0.3685,0.154,0.0133,0.0015,0.3466,0.5074,True
0.12,0.0128,0.68,0.0783,0.1,0.1556,0.7638,0.7,0.3752,0.154,0.2068,0.0016,0.3466,0.1296,False
0.04,0.0073,0.28,0.1364,0.1,0.0157,0.4721,0.01,0.3614,0.147,0.0133,0.0016,0.3466,0.2194,False
0.12,0.0935,0.51,0.0107,0.1,0.0158,0.4721,0.08,0.382,0.154,0.0133,0.0016,0.3827,0.4579,False
0.12,0.0333,0.53,0.03,0.1,0.0157,0.4721,0.06,0.382,0.154,0.0133,0.0016,0.3466,0.4579,False
0.06,0.0119,0.3,0.0844,0.1,0.0161,0.4722,0.25,0.3614,0.154,0.0133,0.0015,0.3466,0.3524,False
0.12,0.0289,0.54,0.0346,0.1,0.0749,0.4723,0.35,0.382,0.154,0.0133,0.0016,0.3466,0.5332,False
0.12,0.0153,0.52,0.0655,0.1,0.0159,0.4722,0.14,0.382,0.154,0.0133,0.0016,0.3466,0.2671,False
0.09,0.0345,0.35,0.0289,0.1,0.0157,0.4721,0.02,0.3614,0.154,0.0133,0.0015,0.3466,0.0209,True
0.12,0.0369,0.69,0.0271,0.1,0.0161,0.4722,0.25,0.382,0.147,0.2068,0.0016,0.3466,0.4579,True
0.12,0.0391,0.24,0.0256,0.1,0.0157,0.0335,0.05,0.3611,0.154,0.0133,0.0015,0.3466,0.5884,False
0.06,0.0625,0.63,0.016,0.1,0.0749,0.4723,0.35,0.3614,0.147,0.214,0.0016,0.3466,0.4579,True
0.04,0.0125,0.48,0.08,0.1,0.0959,0.7731,0.07,0.3851,0.154,0.0133,0.0016,0.3466,0.4579,False
0.04,0.0067,0.63,0.1496,0.1,0.0161,0.4722,0.25,0.3614,0.147,0.2068,0.0015,0.3466,0.2114,False
0.06,0.1591,0.25,0.0063,0.1,0.016,0.0334,0.24,0.3611,0.147,0.0133,0.0016,0.3466,0.6529,True
0.06,0.0405,0.57,0.0247,0.1,0.016,0.4722,0.24,0.3614,0.154,0.0133,0.0016,0.3466,0.0861,False
0.12,0.0366,0.29,0.0273,0.1,0.0157,0.0336,0.02,0.3611,0.154,0.0133,0.0015,0.3466,0.4579,True
0.15,0.0227,0.39,0.0441,0.1,0.0698,0.4722,0.28,0.382,0.154,0.0133,0.0015,0.3466,0.5884,False
0.15,0.1289,0.47,0.0078,0.1,0.0157,0.4721,0.04,0.382,0.147,0.207,0.0016,0.3466,0.5653,True
0.06,0.0039,0.27,0.2571,0.1,0.1454,0.4773,0.04,0.3683,0.154,0.0133,0.0015,0.3466,0.2854,True
0.04,0.0043,0.31,0.2301,0.1,0.0161,0.4722,0.25,0.3614,0.147,0.0133,0.0016,0.3466,0.4579,True
0.06,0.2667,0.24,0.0038,0.1,0.0157,0.0335,0.04,0.3611,0.154,0.0133,0.0015,0.3466,0.2799,False
0.12,0.005,0.65,0.2002,0.1,0.0157,0.4721,0.04,0.382,0.154,0.0133,0.0216,0.3466,0.4579,False
0.06,0.009,0.35,0.1111,0.1,0.0157,0.0334,0.01,0.3611,0.154,0.0133,0.0015,0.3466,0.2194,False
0.06,0.1576,0.22,0.0063,0.1,0.0899,0.3259,0.24,0.3688,0.154,0.0133,0.0015,0.3466,0.4579,True
0.12,0.1044,0.43,0.0096,0.1,0.1103,0.4724,0.49,0.382,0.147,0.0133,0.0016,0.3466,0.4517,False
0.06,0.0169,0.31,0.0592,0.1,0.0749,0.4723,0.35,0.3614,0.147,0.0133,0.0015,0.3466,0.159,False
0.09,0.025,0.37,0.04,0.1,0.0698,0.1446,0.28,0.3611,0.147,0.0133,0.0016,0.3466,0.5884,False
0.15,0.031,0.29,0.0322,0.1,0.0205,0.3288,0.07,0.383,0.154,0.0133,0.0015,0.3466,0.5074,True
0.04,0.0036,0.75,0.2761,0.1,0.1251,0.4723,0.36,0.3614,0.147,0.2068,0.0015,0.3466,0.3098,True
0.04,0.01,0.21,0.0998,0.1,0.0157,0.4721,0.02,0.3614,0.154,0.0133,0.0016,0.3466,0.0209,False
0.09,0.005,0.27,0.2,0.1,0.0157,0.0336,0.02,0.3611,0.154,0.0133,0.0016,0.3827,0.5702,False
0.09,0.003,0.5,0.3333,0.1,0.0158,0.4722,0.1,0.3614,0.147,0.0133,0.0015,0.3827,0.4579,True
0.12,0.0202,0.23,0.0495,0.1,0.1578,0.7729,0.49,0.3846,0.147,0.0133,0.0015,0.3466,0.4517,True
